rec_id, given_name, surname, street_number, address_1, address_2, suburb, postcode, state, date_of_birth,Cluster ID,confidence_score
291, benjamin, brakin,12, leahy close, elizabeth residential village, dover heights,2164, nsw,19240924,70,0.838146376990311
292, lucy, shelley,43, longstaff street, agarabi, dover heights,4152, nsw,19100324,1140,1.0
293, shana, kowald,9, locn 24, dookie street, port macquarie,2568, sa,19200305,1141,1.0
294, jake, burnell,34, bennelong crescent, greta main, ivanhoe,5066, nsw,19170529,244,0.9230579937941175
295, coby, berry,72, heagney crescent, , cremorne,3078, vic,19260518,245,0.8399810022280529
296, , siemers,21, hopegood rplace, , auburn,5700, vic,19350122,246,0.91194934
297, blake, bristow,12, archibald street, the willows, cleveland,2184, ,19540515,247,0.830496805984624
298, chloe, woodmansee, , gollan street, ettrick, renown park,4066, nsw,19181016,1142,1.0
299, alec, mason,18, barrie r treet, sec 443 bellamour, park hplme,2029, wa,19061024,248,0.8557421008662162
300, trentk, brni,40, madigan street, , ekibin,3196, nsw,19700723,1143,1.0
301, amber, kexel,49, daintree crescent, , new farm,4061, vic, ,250,0.8143827747398154
302, crea, lauren,118, city walk, sit 9, atholp ark,3081, vic,19960613,1144,1.0
303, jade, dixon,202, leven street, francis ch ambers, toronto,3228, nsw, ,251,0.8707829204697668
304, emiily, leslie,37, medley street, tamar arcade, athelstone,4380, sa,19900328,252,0.8788797865066186
305, george, riddell,79, knoke avenue, bonnie doon, manly vale,4405, sa,19360413,253,0.84662056
306, white, jean-claude,75, noel ryangarden, , glengorwie,7081, nsw,19400918,1145,1.0
307, christian, berryman,3, coxstreet, bays hospital, sunshine,2513, qld,19890812,254,0.8813031323301986
308, ethan, vincdnt,2, o'connell street, canberra hse, urana,5108, tas,19510914,1146,1.0
309, joh, banelis,5, sexton smtreet, glenhurst, auburn,3140, vic,19981006,256,0.6931504866909834
310, hannah, bullock,115, mcaulay place, wathonga, salt ash,810, vic,19671103,1147,1.0
311, samuel, ,464, warragamba avenue, alton hills, ,5086, qld,19120212,257,0.7047426671596682
312, christian, colemn,312, anderson street, ngere, north sydney,2486, nsw,19851226,1148,1.0
313, jackson, prestia,29, priddle street, mirilla, graceville,3012, qld,19260601,258,0.87498057
314, eliza, tiffin,8, brawn place, unt 19a, northbridge,2017, vic,19131019,259,0.7816571636014326
315, wilkins, zanke, , jervois street, cerbrus, coolroo,6208, nsw,19471017,1149,1.0
316, samantha, barol,11, albermarle place, young retirement village, clayton,3199, sa,19920307,1150,1.0
317, reece, lyden,4, cobar p lace, deergarden caravn park, marluan,2002, sa,19881122,261,0.7323723349290414
318, benjamin, mugo,302, peat plcae, arlington, franwton,4510, nsw,19101008,1151,1.0
319, sarah, green,37, kelleway avenue, allandale, marleston,6014, qld,19140908,210,0.9030101290075707
320, charlotte, poyntz, , heidelberg street, rainbow ridge, rose bay,2195, sa,19610502,1152,1.0
321, zachary, rees,4, hicks street, ferndale, camira,3016, vic,19660116,262,0.8326674689341269
322, madeleine, kingsley,43, tuross close, colooli village, ,5107, nsw,19290406,1153,1.0
323, trent, miles,10, ashby circuit, kilnacrott, come by chance,6239, nsw,19711119,1154,1.0
324, oliver, durnin,7, davies place, fairlane estate, paddington,2024, nsw,19380406,264,0.8581362463310913
325, jessica, smallacombe,43, eve pelace, ellerslee, nunawading,5504, vic,19060713,265,0.7831245355743888
326, annabel, coleman,3, thesiger court, , punchbowl,4370, nsw,19621002,1155,1.0
327, zac, crosswell,5, robertson street, , mount pleasant,3931, sa,19870929,1156,1.0
328, silas, laundy,19, pogney place, cumkillenbar, berwick,2444, qld,19651115,1157,1.0
329, zac, cresp, , nambucca street, , sandy bay,2768, vic,19761117,1158,1.0
330, nde, lodge,32, karuah street, , bundamba,2280, act,19510526,267,0.47413231835970326
331, colquhoun, chelsea,22, tillyard drive, rowethorpe, noarlunga downs,2800, nsw,19690220,1159,1.0
332, samuel, ryan,31, gossenstreet, allunga, brightwaters,3053, qld,19670118,269,0.6584459049887283
333, finlay, rivef,5, crisp circuit, kerse y' south, newstead,2071, vic,19111130,179,0.8314119903465171
334, lily, lillie-hinrichs,14, balsillie crescent, brindabella specialist centre, budgong,6164, nsw,19920421,1160,1.0
335, harry, gren,20, louisa lawsondcrescent, , bligh park,2560, wa,19790228,1161,1.0
336, meg, velzeboer,24, kosciusko avenue, homesite 3, labrador,3806, nsw,19690222,273,0.8512855
337, dylan, campbell, , mackey plce, cypress garden, booval,2604, vic,19900718,1162,1.0
338, lily, sideris,16, hallstrom circuit, , ,6012, nsw,19150910,279,0.8766812931602737
339, aprl, shephedrdson,2, oxley st reet, medical centre, warooka,4118, vic,19550216,124,0.75977027711488
340, tara, whiteh,320, wintersmreet, yengola, wanneroo,3153, nsw,19460615,911,0.8841067537352425
341, alexadra, grosvenor,9, anembo street, glenlee, frankton,4818, nsw,19930305,168,0.7030298423182266
342, eri n, blaschke,196, napthali close, glenegale, chelsea heights,6126, nsw,19811127,280,0.8231726
343, michel, wuchatsch,66, meehan garden, medical centre, diaenlla,4700, wa,19190110,281,0.589146187731632
344, chloe, arneil,113, pulle street, , belmoot,4883, nsw,19951224,282,0.5713081114271721
345, christopher, vilums,14, tazewlel circuit, , gerogeyr,4754, sa,19851127,1163,1.0
346, eva, hand,54, clare dennis avenue, padgee, north st ives,4068, qld,19810622,1164,1.0
347, rxy, royle,1915, endeavour street, lake kennedy street, cowell,2580, nsw,19250529,284,0.7735708727919715
348, neumann, amner,6, mockridge crescent, rodkley, hendra,2630, nsw,19361130,1165,1.0
349, sam, bentham,1, narran street, lake chatsworth, westlake,2036, vic, ,286,0.8720796973149694
350, , seehusesn,198, alfredihll drive, sun city resort, elwood,3496, vic,19440409,1166,1.0
351, jett, ryan,415, hansen circuit, strathmore vineyard, armidale,2261, wa,19930310,1167,1.0
352, nathan, priest,363, banks street, manresa, rosehill,4570, act,19160503,1168,1.0
353, mia, elwan,19, macgregorstreet, rosedale, belmont,4703, tas,19990330,287,0.5318927502559581
354, , mccarthy,24, castleton crescent, north avenue, torquay,2035, nsw,19390515,1169,1.0
355, samantha, forshaw,24, mcmillan crescent, tarwong, thebarton,3178, nsw,19420906,288,0.8908420848035611
356, isabella, shadnley,57, fincham crqscent, wilga, thebarton,2642, nsw,19520602,289,0.8521554454715697
357, dale, ottens,44, antigua, bellchambers crescent, wingham,5290, sa, ,1170,1.0
358, kaitlin, geud,81, sheaffe street, , cronunlla,3266, vci,19090903,1171,1.0
359, ammy, ryan,39, moodie street, st francks vlge, ballarat,4701, nsw,19841029,291,0.7850507475063582
360, amelia, hillavy,299, mackellar crescent, burnside, ashfield,2043, qld,19970102,207,0.7802073345011165
361, liam, trzcinski,117, jacobs street, , frankston,2198, nsw,19280418,1172,1.0
362, louis, kluske,40, hawkesbury crescent, tritonc jnits, oakhurst,3157, nsw,19820727,1173,1.0
363, jordan, stubbs,119, walker crescent, blue hills, closeburn,3350, wa,19110311,1174,1.0
364, madison, boxha ll,10, yanda street, kookaburra village, dapto,4703, sa,19170926,196,0.9061716774443103
365, robert, mccarthy,39, gudgenbe close, ocean sta s villas, cairns,3450, nsw,19070923,294,0.8429247318427564
366, isabella, theodore,269, churchill way, niok a, concord,2446, vic,19711102,1175,1.0
367, matilda, mestrov,5, house circuit, retiremen tvillage, taringa,3820, ,19801119,296,0.8863870790674289
368, alexandra, petersen,40, tindale street, oakdale, forrestfield,2287, vic,19320810,1176,1.0
369, william, dowley,8, terewah circuit, , poolaijelo,4198, sa,19100915,297,0.7340847740730401
370, james, auch-schwelk,199, beauchamp street, minadree, san remo,6021, qld,19830702,1177,1.0
371, charlotte, mazurek,16, towns crescent, arcadia, yagoona,2222, wa,19530128,1178,1.0
372, andrew, rawlings,112, norris place, curringa, east fremantle,2063, nsw,19080327,299,0.9159061319484214
373, christian, white,1, boolee street, noss, doubleview,4352, nsw,19491125,300,0.9085413233400313
374, thomas, dolan,75, tewksbury circuit, earl haven, birkdale,3911, nsw,19210716,1179,1.0
375, bianca, havelberg,8, lavery place, summer hill, mackay north,4220, wa,19670523,1180,1.0
376, kopievsky, jacob,24, downward place, banksia village, bunbury,4671, qld,19470530,1181,1.0
377, oliver, pinny,75, groveland crescent, littledale, boondall,2565, nsw,19450830,1182,1.0
378, natalia, donaldson,33, studley street, ferngully, hawthorn,2207, vic,19610927,1183,1.0
379, braiden, ewald,7, kambah exchahnge street, petriqil, yangebup,2135, vic,19631104,301,0.8471689193803901
380, ciaran, nguyen,57, woollum street, moline village, berwick,6157, qld,19860814,302,0.634501
381, charlotte, vincent,9, , lasswade, toowoomba,4814, nsw, ,303,0.5310397
382, zachary, ,14, teaklep lace, the bowery, yarram,2299, sa,19100817,143,0.8922001185234424
383, nell, roche,15, caley crescent, morris arcade, goonellabah,4870, vic,19071008,1184,1.0
384, meg, fauser,2, bimbiang crescent, garden l reek, labrador,4034, qld, ,305,0.893860323941494
385, kiandra, cowle,2, gatliff place, rustenubr g sth, girgarre,3995, qld,19801125,237,0.7035483497402875
386, paul, coleman,35, fisk sreet, shopping centre, north ryde,2710, sa,19940821,306,0.8736401730680876
387, jayde, wessthorp,15, , , ,2770, sa,19310128,307,0.7529264683989702
388, william, chandler,4, knox street, rowethorpe, bongaree,2147, qld,19190514,1185,1.0
389, breeanne, dibben,6, collicottvcircuit, berkley lodge, loganholme,2317, nsw,19241203,308,0.8857135007195969
390, sophie, bullvck,6, boolee ystreet, , portfairy,6076, sa,19510426,309,0.7026931511401148
391, james, beiler,26, devonport street, craiglee station, corojwa,4221, vic,19050207,1186,1.0
392, joshua, morrison,17, beasle ystfeet, markool, ,5097, vic,19101123,185,0.5895875050947175
393, daniel, coxon,8, downard street, homewood, laanecoorie,3128, sa,19070923,1187,1.0
394, william, mcclelland,45, sparkse close, opal cove resort, bowen mountain,6010, wa,19620103,311,0.88378125
395, aidan, blackwell,24, eddy crescent, crosshills, white paltch,2211, vic,19670617,312,0.7226871577099419
396, ayla, benjamin,3, concept, bradfield street, tatura,2003, wa, ,1188,1.0
397, jessica, whale,38, pambula street, blue shadows, surry ihlls,2541, nsw,19341001,314,0.7744676098240547
398, harry, tippins,86, bussau close, nort h arm, klemzog,4005, nws,19490706,315,0.5762049692303268
399, corie, hyland, , spowers circuit, , tweed heads,5084, vic,19570810,1189,1.0
400, stephanie, blackney,18, , mayfair, briar hill,3139, vic,19090220,1190,1.0
401, mason, worsley,12, waratah street, st francis vlge, bull creek,3401, nsw,19660827,316,0.843607484723166
402, , matson,65, macphersun street, mlc centre, dural,5555, nsw,19350505,1191,1.0
403, bullock, holly,609, shepherdson place, rosedale, rose bay,2160, vic,19071006,1192,1.0
404, liam, toseland,6, , hilldale, mosn an,4702, sa,19100830,1193,1.0
405, bethany, cochrane,20, scott street, the willows, pennant hills,3160, vic,19230122,1194,1.0
406, kyle, minards,23, beetaloo street, old post office, downer,3996, wa,19180430,318,0.8771180950978196
407, marcus, reid,290, geils ocurt, cambri vlge, naremburn,6020, nsw,19400624,319,0.8516465381045012
408, felicigy, pulford,40, federal highway, argyle, mayfield,4125, qld,19860610,321,0.7478134302793011
409, nell, rocheq,15, caley crescent, jalna (cnr barbato c corner, south perth,4870, vic,19071008,304,0.5111213942979933
410, ryleh, laundy,45, robinson street, hgp, lake haven,6005, vic,19880308,1195,1.0
411, , banasevich,124, grieve place, , gawler east,2400, sa,19400330,1196,1.0
412, jarrod, clarke,18, guthridge crescent, lyra park, moama,3011, qld,19070418,349,0.8778820054673534
413, demie, hirota,19, suttor street, , dulwich hill,4551, qld,19370501,322,0.7605176091770702
414, andrew, langrehr,287, chippindall circuit, sleepy pines, caves beach,3125, nsw,19000129,718,0.780322432152412
415, liam, shoben,13, sheehy street, part sect 231, kardinya,3182, qld,19220917,323,0.7254597288347222
416, james, blake,8, barraclough crescent, homesite 3, nicholls,4215, vic,19820712,1197,1.0
417, sarah, large,82, reveley crescent, mountain view ret, bomaderry,3216, wa,19590207,1198,1.0
418, john, banelis,5, sexton street, glenhurst, auburn,3140, vic,19981006,256,0.8591196677820746
419, angus, rees,23, heato n place, panagni, new farm,6219, nsw,19220723,76,0.6235972325781842
420, , de paoli,15, neumayer street, , prospect,2452, nsw,19990313,325,0.7611517509379215
421, alexandra, rohleder,2, kurrama close, albion grove, kilmore,4218, sa,19260609,326,0.8718682276375667
422, taliah, millar,115, mayfield hill street, the blackhut, willetton,2150, vic,19980429,1199,1.0
423, samuel, ,446, limestone avenue, alton heills, brunswick west,5086, qld,19120212,257,0.50818123072082
424, kykee, turale,81, rose scott circuit, , ashfield,4226, vic,19461101,1200,1.0
425, emiily, brummer-archer,33, mackenzie street, sunbury, salisbury heights,2121, wa,19670203,608,0.9275279030563149
426, zarran, weaver,13, ainsworth street, , wyoming,2441, tas,19161121,1201,1.0
427, emiily, green,2, brebner street, , bongaree,3340, vic,19380625,1202,1.0
428, bayley, wickek,27, rushbrook circuit, , port eliot,2487, nws,19890721,1203,1.0
429, , stolz,257, dixson circuit, marella, parmelia,4655, vic,19630105,1204,1.0
430, mikayla, lowe,9, gellibrand street, jeir park, vincentia,6152, nsw,19071218,1205,1.0
431, anika, spicer,3, melr ose drive, rmbe z770, view bank,2067, nsw,19861012,174,0.8225333086434798
432, seth, de bono,53, de lissa street, aldersyde estate, elsternwick,2280, vic,19340213,330,0.8839072
433, tenille, swiggs, , verbrugghenstreet, gallaghre hse, artaromn,7300, qld,19730510,331,0.5671583219923017
434, jazz, ,55, hambidge crescent, the bight, angurugu,4170, vic,19390731,204,0.7632612611378351
435, jasser, wessthorp,15, , , gwandalan,2770, sa,19310128,307,0.8147753608678698
436, brigette, snoad,6, chandler street, on river, wangaratta,5690, nsw,19880703,1206,1.0
437, , wilksn,5, beaumont close, tyrone hills, coonabarabran,4020, nsw,19640105,1207,1.0
438, jake, burnell,34, bennelong drescent, greta main, ivanhoe,5066, nsw,19170529,244,0.9146918917002984
439, silas, webb,20, jacka crescent, shopping centre, nambour,4306, vic,19580212,117,0.7878487075596696
440, erin, kerslake,19, daintree crescent, mountain view village, woy woy,2026, nsw,19910805,1208,1.0
441, elia, sherriff,30, a'beckett street, , emerald,4280, nsw,19471027,332,0.824673374293773
442, alexander, mason,19, ellenborough street, flinders place, windsor,2320, wa,19360210,1209,1.0
443, alisa, marous,13, belvedere, algan street, baslina,3274, qld,19061125,1210,1.0
444, cooper, felten,19, masters place, amherst village, greensborough,2250, qld,19290422,334,0.84906095
445, campbkll, golder,12, affleck place, mlc centre, st alb ans,3149, qld,19960904,335,0.8049105129296761
446, briongy, dunstone,42, badham street, attunga orchard, macquariefields,3190, wa,19340729,336,0.7291284288789859
447, green, kasey,24, taroon place, trati l view, coom,3212, vic,19400105,1211,1.0
448, amy, chandler, , plant road, blck 1089, findon,2068, sa,19510715,337,0.6775247427232245
449, chelsea, banasevich,19, grieve bplace, bunderrjy, gawler east,2400, sa,19400330,338,0.5118795125488518
450, talia, leong,11, mortimer lewis drive, westbury, annandale,2166, sa,19900603,1212,1.0
451, rebecica, trenerry,38, ashburner street, , roxburgh park,2000, wa,19050103,339,0.6220161171276481
452, connor, hampton-smith,3, clancy street, kindilan, clare,2111, wa,19100907,1213,1.0
453, , morrison,66, quinlivan crescent, greengrove, caulfield north,4120, vic,19460909,1214,1.0
454, amber, held,24, lampard circuit, emerald garden, golden bay,2447, vic,19510806,1215,1.0
455, henry, bloomfied,97, mcdougall street, bendigo retirem ent village, rosebud,4563, wa,19321112,343,0.7833391342706575
456, ellen, dixon,69, litchfield place, , millkpark,4053, wa,19281110,344,0.6444257064977489
457, bailee, bevis,26, fitzsimmlns street, sovereing court, rochester,2620, vic,19070106,345,0.8112841578390346
458, blake, thiessen,16, kilburn close, wandarri, sandfly,2573, nsw,19241208,346,0.8404561577763803
459, nguyen, daniel, , castletoncrescent, , st johns park,5175, sa,19620518,1216,1.0
460, emma, papp-horvath,115, appel crescent, glen-moria, allambie,2222, nsw,19620713,1217,1.0
