rec_id, given_name, surname, street_number, address_1, address_2, suburb, postcode, state, date_of_birth,Cluster ID,confidence_score
287, kiandra, ,2, gatliff place, rustenburg sth, girgarre,3995, qld,19801125,260,0.911751657844556
288, grace, futcher,70, burt street, clear creek, mentone,6023, nsw,19361127,261,0.9117533556437077
289, melinda, sherin,9, conley d rive, , westmeaodws,3226, vic,19511104,262,0.9117540422920353
290, samara, willing, , , coolzinda, concord,3765, nsw,19600828,263,0.5458732884715842
291, benjamin, brakin,12, leahy close, elizabeth residential village, dover heights,2164, nsw,19240924,264,0.9117509718743656
292, lucy, shelley,43, longstaff street, agarabi, dover heights,4152, nsw,19100324,1234,1.0
293, shana, kowald,9, locn 24, dookie street, port macquarie,2568, sa,19200305,265,0.911753445349622
294, jake, burnell,34, bennelong crescent, greta main, ivanhoe,5066, nsw,19170529,266,0.9117505150035882
295, coby, berry,72, heagney crescent, , cremorne,3078, vic,19260518,379,0.9117533160675981
296, , siemers,21, hopegood rplace, , auburn,5700, vic,19350122,267,0.9117537
297, blake, bristow,12, archibald street, the willows, cleveland,2184, ,19540515,268,0.9117536951195107
298, chloe, woodmansee, , gollan street, ettrick, renown park,4066, nsw,19181016,1235,1.0
299, alec, mason,18, barrie r treet, sec 443 bellamour, park hplme,2029, wa,19061024,269,0.9117507482756193
300, trentk, brni,40, madigan street, , ekibin,3196, nsw,19700723,270,0.911749971158955
301, amber, kexel,49, daintree crescent, , new farm,4061, vic, ,271,0.9117550251120985
302, crea, lauren,118, city walk, sit 9, atholp ark,3081, vic,19960613,272,0.9117477771703636
303, jade, dixon,202, leven street, francis ch ambers, toronto,3228, nsw, ,273,0.9117545840949767
304, emiily, leslie,37, medley street, tamar arcade, athelstone,4380, sa,19900328,274,0.9117506882536335
305, george, riddell,79, knoke avenue, bonnie doon, manly vale,4405, sa,19360413,275,0.9117532
306, white, jean-claude,75, noel ryangarden, , glengorwie,7081, nsw,19400918,1236,1.0
307, christian, berryman,3, coxstreet, bays hospital, sunshine,2513, qld,19890812,276,0.9117498395954915
308, ethan, vincdnt,2, o'connell street, canberra hse, urana,5108, tas,19510914,1237,1.0
309, joh, banelis,5, sexton smtreet, glenhurst, auburn,3140, vic,19981006,278,0.9117524176946837
310, hannah, bullock,115, mcaulay place, wathonga, salt ash,810, vic,19671103,1238,1.0
311, samuel, ,464, warragamba avenue, alton hills, ,5086, qld,19120212,279,0.9117532967192843
312, christian, colemn,312, anderson street, ngere, north sydney,2486, nsw,19851226,280,0.9117484681284191
313, jackson, prestia,29, priddle street, mirilla, graceville,3012, qld,19260601,281,0.9117532
314, eliza, tiffin,8, brawn place, unt 19a, northbridge,2017, vic,19131019,282,0.91175278047266
315, wilkins, zanke, , jervois street, cerbrus, coolroo,6208, nsw,19471017,534,0.9117463826071233
316, samantha, barol,11, albermarle place, young retirement village, clayton,3199, sa,19920307,1239,1.0
317, reece, lyden,4, cobar p lace, deergarden caravn park, marluan,2002, sa,19881122,283,0.9117509327390476
318, benjamin, mugo,302, peat plcae, arlington, franwton,4510, nsw,19101008,123,0.911753430838365
319, sarah, green,37, kelleway avenue, allandale, marleston,6014, qld,19140908,222,0.9117518662750163
320, charlotte, poyntz, , heidelberg street, rainbow ridge, rose bay,2195, sa,19610502,1240,1.0
321, zachary, rees,4, hicks street, ferndale, camira,3016, vic,19660116,284,0.9117517075336296
322, madeleine, kingsley,43, tuross close, colooli village, ,5107, nsw,19290406,285,0.9117510325561291
323, trent, miles,10, ashby circuit, kilnacrott, come by chance,6239, nsw,19711119,1241,1.0
324, oliver, durnin,7, davies place, fairlane estate, paddington,2024, nsw,19380406,286,0.9117528490708449
325, jessica, smallacombe,43, eve pelace, ellerslee, nunawading,5504, vic,19060713,287,0.9117533272808274
326, annabel, coleman,3, thesiger court, , punchbowl,4370, nsw,19621002,1242,1.0
327, zac, crosswell,5, robertson street, , mount pleasant,3931, sa,19870929,1243,1.0
328, silas, laundy,19, pogney place, cumkillenbar, berwick,2444, qld,19651115,1244,1.0
329, zac, cresp, , nambucca street, , sandy bay,2768, vic,19761117,198,0.9117487675716393
330, nde, lodge,32, karuah street, , bundamba,2280, act,19510526,288,0.9117519863206314
331, colquhoun, chelsea,22, tillyard drive, rowethorpe, noarlunga downs,2800, nsw,19690220,290,0.9117477544814928
332, samuel, ryan,31, gossenstreet, allunga, brightwaters,3053, qld,19670118,291,0.9117489115459596
333, finlay, rivef,5, crisp circuit, kerse y' south, newstead,2071, vic,19111130,4,0.9117529691177969
334, lily, lillie-hinrichs,14, balsillie crescent, brindabella specialist centre, budgong,6164, nsw,19920421,1245,1.0
335, harry, gren,20, louisa lawsondcrescent, , bligh park,2560, wa,19790228,1246,1.0
336, meg, velzeboer,24, kosciusko avenue, homesite 3, labrador,3806, nsw,19690222,292,0.9117458760742851
337, dylan, campbell, , mackey plce, cypress garden, booval,2604, vic,19900718,293,0.9117496012691287
338, lily, sideris,16, hallstrom circuit, , ,6012, nsw,19150910,294,0.9117538736526459
339, aprl, shephedrdson,2, oxley st reet, medical centre, warooka,4118, vic,19550216,296,0.9117521
340, tara, whiteh,320, wintersmreet, yengola, wanneroo,3153, nsw,19460615,1024,0.9117535957391534
341, alexadra, grosvenor,9, anembo street, glenlee, frankton,4818, nsw,19930305,182,0.9117532175671357
342, eri n, blaschke,196, napthali close, glenegale, chelsea heights,6126, nsw,19811127,297,0.9117527
343, michel, wuchatsch,66, meehan garden, medical centre, diaenlla,4700, wa,19190110,298,0.91175274551399
344, chloe, arneil,113, pulle street, , belmoot,4883, nsw,19951224,299,0.9117517588936924
345, christopher, vilums,14, tazewlel circuit, , gerogeyr,4754, sa,19851127,300,0.9117529539470192
346, eva, hand,54, clare dennis avenue, padgee, north st ives,4068, qld,19810622,1247,1.0
347, rxy, royle,1915, endeavour street, lake kennedy street, cowell,2580, nsw,19250529,301,0.9117499785462141
348, neumann, amner,6, mockridge crescent, rodkley, hendra,2630, nsw,19361130,302,0.9117402235057571
349, sam, bentham,1, narran street, lake chatsworth, westlake,2036, vic, ,303,0.9117552834614711
350, , seehusesn,198, alfredihll drive, sun city resort, elwood,3496, vic,19440409,304,0.9117489746761348
351, jett, ryan,415, hansen circuit, strathmore vineyard, armidale,2261, wa,19930310,1248,1.0
352, nathan, priest,363, banks street, manresa, rosehill,4570, act,19160503,95,0.9117511508417153
353, mia, elwan,19, macgregorstreet, rosedale, belmont,4703, tas,19990330,305,0.9117515971623626
354, , mccarthy,24, castleton crescent, north avenue, torquay,2035, nsw,19390515,306,0.91174537
355, samantha, forshaw,24, mcmillan crescent, tarwong, thebarton,3178, nsw,19420906,307,0.9117516081555106
356, isabella, shadnley,57, fincham crqscent, wilga, thebarton,2642, nsw,19520602,308,0.9117530179281428
357, dale, ottens,44, antigua, bellchambers crescent, wingham,5290, sa, ,309,0.9117543339707803
358, kaitlin, geud,81, sheaffe street, , cronunlla,3266, vci,19090903,310,0.91175246
359, ammy, ryan,39, moodie street, st francks vlge, ballarat,4701, nsw,19841029,311,0.911745349318393
360, amelia, hillavy,299, mackellar crescent, burnside, ashfield,2043, qld,19970102,312,0.9117527013209743
361, liam, trzcinski,117, jacobs street, , frankston,2198, nsw,19280418,1249,1.0
362, louis, kluske,40, hawkesbury crescent, tritonc jnits, oakhurst,3157, nsw,19820727,1250,1.0
363, jordan, stubbs,119, walker crescent, blue hills, closeburn,3350, wa,19110311,1251,1.0
364, madison, boxha ll,10, yanda street, kookaburra village, dapto,4703, sa,19170926,207,0.9117457621047972
365, robert, mccarthy,39, gudgenbe close, ocean sta s villas, cairns,3450, nsw,19070923,313,0.911752247519347
366, isabella, theodore,269, churchill way, niok a, concord,2446, vic,19711102,314,0.911754647593567
367, matilda, mestrov,5, house circuit, retiremen tvillage, taringa,3820, ,19801119,316,0.9117539334569297
368, alexandra, petersen,40, tindale street, oakdale, forrestfield,2287, vic,19320810,1252,1.0
369, william, dowley,8, terewah circuit, , poolaijelo,4198, sa,19100915,317,0.9117512409851124
370, james, auch-schwelk,199, beauchamp street, minadree, san remo,6021, qld,19830702,1253,1.0
371, charlotte, mazurek,16, towns crescent, arcadia, yagoona,2222, wa,19530128,319,0.91174936
372, andrew, rawlings,112, norris place, curringa, east fremantle,2063, nsw,19080327,320,0.9117507937868227
373, christian, white,1, boolee street, noss, doubleview,4352, nsw,19491125,178,0.9117491098879308
374, thomas, dolan,75, tewksbury circuit, earl haven, birkdale,3911, nsw,19210716,1254,1.0
375, bianca, havelberg,8, lavery place, summer hill, mackay north,4220, wa,19670523,1255,1.0
376, kopievsky, jacob,24, downward place, banksia village, bunbury,4671, qld,19470530,187,0.9117478251863651
377, oliver, pinny,75, groveland crescent, littledale, boondall,2565, nsw,19450830,1256,1.0
378, natalia, donaldson,33, studley street, ferngully, hawthorn,2207, vic,19610927,10,0.9117500788019346
379, braiden, ewald,7, kambah exchahnge street, petriqil, yangebup,2135, vic,19631104,321,0.9117530878457122
380, ciaran, nguyen,57, woollum street, moline village, berwick,6157, qld,19860814,322,0.9117526
381, charlotte, vincent,9, , lasswade, toowoomba,4814, nsw, ,323,0.91175574
382, zachary, ,14, teaklep lace, the bowery, yarram,2299, sa,19100817,229,0.9117519652136982
383, nell, roche,15, caley crescent, morris arcade, goonellabah,4870, vic,19071008,324,0.9117542905245258
384, meg, fauser,2, bimbiang crescent, garden l reek, labrador,4034, qld, ,325,0.9117554729914492
385, kiandra, cowle,2, gatliff place, rustenubr g sth, girgarre,3995, qld,19801125,260,0.9117527303432508
386, paul, coleman,35, fisk sreet, shopping centre, north ryde,2710, sa,19940821,326,0.9117529249246692
387, jayde, wessthorp,15, , , ,2770, sa,19310128,199,0.9117451017705914
388, william, chandler,4, knox street, rowethorpe, bongaree,2147, qld,19190514,1257,1.0
389, breeanne, dibben,6, collicottvcircuit, berkley lodge, loganholme,2317, nsw,19241203,327,0.9117511752903544
390, sophie, bullvck,6, boolee ystreet, , portfairy,6076, sa,19510426,328,0.9117499785462141
391, james, beiler,26, devonport street, craiglee station, corojwa,4221, vic,19050207,1258,1.0
392, joshua, morrison,17, beasle ystfeet, markool, ,5097, vic,19101123,196,0.9117505101666628
393, daniel, coxon,8, downard street, homewood, laanecoorie,3128, sa,19070923,330,0.5838789311428756
394, william, mcclelland,45, sparkse close, opal cove resort, bowen mountain,6010, wa,19620103,331,0.91175306
395, aidan, blackwell,24, eddy crescent, crosshills, white paltch,2211, vic,19670617,332,0.9117471354864988
396, ayla, benjamin,3, concept, bradfield street, tatura,2003, wa, ,105,0.9117551141600946
397, jessica, whale,38, pambula street, blue shadows, surry ihlls,2541, nsw,19341001,334,0.9117515232884444
398, harry, tippins,86, bussau close, nort h arm, klemzog,4005, nws,19490706,335,0.9117517351484541
399, corie, hyland, , spowers circuit, , tweed heads,5084, vic,19570810,1259,1.0
400, stephanie, blackney,18, , mayfair, briar hill,3139, vic,19090220,1260,1.0
401, mason, worsley,12, waratah street, st francis vlge, bull creek,3401, nsw,19660827,337,0.9117519269573947
402, , matson,65, macphersun street, mlc centre, dural,5555, nsw,19350505,338,0.9117436
403, bullock, holly,609, shepherdson place, rosedale, rose bay,2160, vic,19071006,339,0.9117467552535804
404, liam, toseland,6, , hilldale, mosn an,4702, sa,19100830,1261,1.0
405, bethany, cochrane,20, scott street, the willows, pennant hills,3160, vic,19230122,340,0.91175425
406, kyle, minards,23, beetaloo street, old post office, downer,3996, wa,19180430,341,0.911752313478741
407, marcus, reid,290, geils ocurt, cambri vlge, naremburn,6020, nsw,19400624,342,0.9117516477308543
408, felicigy, pulford,40, federal highway, argyle, mayfield,4125, qld,19860610,344,0.9117532665974861
409, nell, rocheq,15, caley crescent, jalna (cnr barbato c corner, south perth,4870, vic,19071008,324,0.9117538727731714
410, ryleh, laundy,45, robinson street, hgp, lake haven,6005, vic,19880308,1262,1.0
411, , banasevich,124, grieve place, , gawler east,2400, sa,19400330,1263,1.0
412, jarrod, clarke,18, guthridge crescent, lyra park, moama,3011, qld,19070418,380,0.9117506737428298
413, demie, hirota,19, suttor street, , dulwich hill,4551, qld,19370501,346,0.9117538331968299
414, andrew, langrehr,287, chippindall circuit, sleepy pines, caves beach,3125, nsw,19000129,348,0.9117528
415, liam, shoben,13, sheehy street, part sect 231, kardinya,3182, qld,19220917,349,0.9117535755113068
416, james, blake,8, barraclough crescent, homesite 3, nicholls,4215, vic,19820712,1264,1.0
417, sarah, large,82, reveley crescent, mountain view ret, bomaderry,3216, wa,19590207,1265,1.0
418, john, banelis,5, sexton street, glenhurst, auburn,3140, vic,19981006,278,0.9117532520862585
419, angus, rees,23, heato n place, panagni, new farm,6219, nsw,19220723,81,0.9117517967981416
420, , de paoli,15, neumayer street, , prospect,2452, nsw,19990313,350,0.9117539222436234
421, alexandra, rohleder,2, kurrama close, albion grove, kilmore,4218, sa,19260609,351,0.9117535148277947
422, taliah, millar,115, mayfield hill street, the blackhut, willetton,2150, vic,19980429,1266,1.0
423, samuel, ,446, limestone avenue, alton heills, brunswick west,5086, qld,19120212,279,0.9117534954794373
424, kykee, turale,81, rose scott circuit, , ashfield,4226, vic,19461101,352,0.9117490408969104
425, emiily, brummer-archer,33, mackenzie street, sunbury, salisbury heights,2121, wa,19670203,353,0.9117537
426, zarran, weaver,13, ainsworth street, , wyoming,2441, tas,19161121,1267,1.0
427, emiily, green,2, brebner street, , bongaree,3340, vic,19380625,354,0.5838782189598768
428, bayley, wickek,27, rushbrook circuit, , port eliot,2487, nws,19890721,355,0.9117525219107497
429, , stolz,257, dixson circuit, marella, parmelia,4655, vic,19630105,1268,1.0
430, mikayla, lowe,9, gellibrand street, jeir park, vincentia,6152, nsw,19071218,1269,1.0
431, anika, spicer,3, melr ose drive, rmbe z770, view bank,2067, nsw,19861012,186,0.9117514287475084
432, seth, de bono,53, de lissa street, aldersyde estate, elsternwick,2280, vic,19340213,356,0.91175383
433, tenille, swiggs, , verbrugghenstreet, gallaghre hse, artaromn,7300, qld,19730510,357,0.911754107065477
434, jazz, ,55, hambidge crescent, the bight, angurugu,4170, vic,19390731,358,0.9117529387762442
435, jasser, wessthorp,15, , , gwandalan,2770, sa,19310128,199,0.9117457725256123
436, brigette, snoad,6, chandler street, on river, wangaratta,5690, nsw,19880703,1270,1.0
437, , wilksn,5, beaumont close, tyrone hills, coonabarabran,4020, nsw,19640105,218,0.9117451321094499
438, jake, burnell,34, bennelong drescent, greta main, ivanhoe,5066, nsw,19170529,266,0.9117505150035882
439, silas, webb,20, jacka crescent, shopping centre, nambour,4306, vic,19580212,100,0.9117538028549801
440, erin, kerslake,19, daintree crescent, mountain view village, woy woy,2026, nsw,19910805,360,0.91175365
441, elia, sherriff,30, a'beckett street, , emerald,4280, nsw,19471027,361,0.9117530381558615
442, alexander, mason,19, ellenborough street, flinders place, windsor,2320, wa,19360210,1271,1.0
443, alisa, marous,13, belvedere, algan street, baslina,3274, qld,19061125,362,0.9117543100929273
444, cooper, felten,19, masters place, amherst village, greensborough,2250, qld,19290422,363,0.91175306
445, campbkll, golder,12, affleck place, mlc centre, st alb ans,3149, qld,19960904,364,0.9117529691177969
446, briongy, dunstone,42, badham street, attunga orchard, macquariefields,3190, wa,19340729,365,0.9117525819339828
447, green, kasey,24, taroon place, trati l view, coom,3212, vic,19400105,366,0.9117467400838709
448, amy, chandler, , plant road, blck 1089, findon,2068, sa,19510715,367,0.9117502575476135
449, chelsea, banasevich,19, grieve bplace, bunderrjy, gawler east,2400, sa,19400330,368,0.9117543098730576
450, talia, leong,11, mortimer lewis drive, westbury, annandale,2166, sa,19900603,914,0.9117395868670196
